forecast_date,target,target_end_date,location,type,quantile,value
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.45,15151.924
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.5,15677.332
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.55,16105.24
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.6,16725.52
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.65,17321.701
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.7,17900.792
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.75,18513.496
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.8,20085.029
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.85,20338.535
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.9,22942.709
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.95,25969.215
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.975,26730.834
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,quantile,0.99,27634.952
2024-12-28,4 wk ahead admissions_influenza,2025-01-25,US,point,NA,15677.332
