forecast_date,target,target_end_date,location,type,quantile,value
2024-11-30,3 wk ahead admissions_influenza,2024-12-21,US,quantile,0.65,3523.909
2024-11-30,3 wk ahead admissions_influenza,2024-12-21,US,quantile,0.7,3634.939
2024-11-30,3 wk ahead admissions_influenza,2024-12-21,US,quantile,0.75,3706.748
2024-11-30,3 wk ahead admissions_influenza,2024-12-21,US,quantile,0.8,3786.881
2024-11-30,3 wk ahead admissions_influenza,2024-12-21,US,quantile,0.85,3967.135
2024-11-30,3 wk ahead admissions_influenza,2024-12-21,US,quantile,0.9,4115.198
2024-11-30,3 wk ahead admissions_influenza,2024-12-21,US,quantile,0.95,5035.036
2024-11-30,3 wk ahead admissions_influenza,2024-12-21,US,quantile,0.975,5373.31
2024-11-30,3 wk ahead admissions_influenza,2024-12-21,US,quantile,0.99,5452.402
2024-11-30,3 wk ahead admissions_influenza,2024-12-21,US,point,NA,3018.442
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.01,574.976
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.025,846.765
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.05,1183.924
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.1,1458.873
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.15,1689.245
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.2,1870.504
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.25,2231.582
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.3,2405.997
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.35,2740.5
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.4,2832.386
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.45,2926.679
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.5,3098.383
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.55,3250.19
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.6,3405.446
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.65,3500.229
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.7,3641.876
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.75,3786.349
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.8,3901.603
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.85,4065.744
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.9,4304.17
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.95,5085.188
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.975,5529.673
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,quantile,0.99,5991.88
2024-11-30,4 wk ahead admissions_influenza,2024-12-28,US,point,NA,3098.383
